Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
73940272,08-11-24 7:41,Hyderabad,Express,Snacks,HUL,Offline,Wallet,1,145.7557074,173.586259,173.586259,145.7557074,27.83055155,0.160326927,72,22,8,60,M,0
59994503,12-04-24 16:55,Delhi,Hyper,Dairy,PepsiCo,Omnichannel,Cash,4,42.00144761,44.54030133,178.1612053,168.0057904,10.15541489,0.05700127,55,55,11,,F,1
69832913,30-11-24 22:38,Ahmedabad,Hyper,Beverages,Amul,Online,Cash,3,103.5085472,131.8600592,395.5801776,310.5256416,85.054536,0.215012129,70,58,11,45,M,0
65714339,17-04-24 3:53,Bengaluru,Express,Snacks,HUL,Offline,Cash,4,131.8825288,177.113932,708.4557281,527.5301154,180.9256128,0.255380267,421,61,5,53,F,0
24801806,07-06-24 12:37,Hyderabad,Super,Grocery,Nestle,Online,UPI,4,78.46124869,110.486044,441.9441761,313.8449947,128.0991814,0.289853761,152,26,11,,nan,0
81041765,29-08-24 14:23,Pune,Super,Home Care,Parle,Omnichannel,Wallet,2,149.3070137,186.6963366,373.3926731,298.6140275,74.77864565,0.200268112,178,65,8,28,M,0
34172407,16-02-24 2:13,Delhi,Express,Beverages,HUL,Omnichannel,UPI,3,170.7772506,203.6477349,610.9432048,512.3317519,98.61145286,0.161408544,491,29,8,32,M,1
26026702,22-07-24 7:36,Chennai,Hyper,Home Care,ITC,Offline,UPI,4,23.83210962,28.36345035,113.4538014,95.32843848,18.12536293,0.159759856,248,20,5,57,M,0
59222784,03-07-24 7:56,Bengaluru,Express,Personal Care,Parle,Omnichannel,UPI,2,116.2571351,126.5862826,253.1725651,232.5142702,20.65829499,0.081597684,66,42,11,64,F,0
67173407,13-10-24 2:57,Mumbai,Super,Fruits,PepsiCo,Offline,UPI,1,145.4263225,163.5753462,163.5753462,145.4263225,18.14902369,0.110952073,302,61,5,,F,0
43908961,29-12-24 13:54,Ahmedabad,Express,Home Care,Parle,Offline,Card,4,55.51345408,61.67765178,246.7106071,222.0538163,24.65679079,0.099942159,333,55,7,29,F,0
15446993,30-08-24 11:23,Hyderabad,Express,Personal Care,Tata,Offline,Cash,5,97.96160108,114.2752818,571.3764092,489.8080054,81.56840382,0.142757738,216,33,3,29,M,0
99813626,29-05-24 8:28,Delhi,Hyper,Home Care,Britannia,Online,Wallet,3,25.36527143,27.70555557,83.11666671,76.09581429,7.020852426,0.084469851,354,20,3,,F,0
83172178,28-05-24 7:57,Kolkata,Super,Beverages,ITC,Online,Wallet,2,145.9952146,199.4526056,398.9052112,291.9904293,106.9147819,0.268020519,97,72,11,63,M,0
54682986,01-06-24 13:19,Chennai,Super,Personal Care,Amul,Online,Card,2,188.4426761,204.4093228,408.8186455,376.8853523,31.93329328,0.078111147,191,48,14,21,M,1
41446426,24-10-24 2:49,Delhi,Express,Grocery,Tata,Offline,Card,2,159.2360468,184.1965726,368.3931452,318.4720936,49.92105156,0.135510262,295,70,12,,F,0
89400641,27-04-24 5:51,Hyderabad,Express,Dairy,Amul,Omnichannel,Wallet,4,169.5409021,180.7961219,723.1844877,678.1636085,45.02087925,0.062253657,54,29,7,56,O,0
41928378,01-03-24 22:41,Kolkata,Hyper,Grocery,Tata,Offline,UPI,2,32.64274481,34.54042386,69.08084771,65.28548963,3.795358086,0.054940815,395,48,10,35,M,0
28415149,02-05-24 0:23,Mumbai,Super,Home Care,ITC,Online,Cash,3,57.99355016,78.53898279,235.6169484,173.9806505,61.63629787,0.261595349,135,30,14,,M,0
32691555,09-01-24 6:57,Chennai,Express,Beverages,Nestle,Offline,Cash,4,52.31904491,69.06977947,276.2791179,209.2761797,67.00293824,0.24251901,304,50,14,,F,1
60059890,08-02-24 17:48,Delhi,Super,Personal Care,Parle,Offline,Wallet,3,136.018737,176.1420859,528.4262578,408.056211,120.3700468,0.227789677,447,29,8,18,M,1
77222314,02-02-24 20:49,Chennai,Super,Home Care,PepsiCo,Online,Cash,2,96.5148444,106.8040917,213.6081833,193.0296888,20.57849452,0.096337576,338,73,5,49,F,1
38961586,08-10-24 14:48,Chennai,Super,Grocery,Tata,Offline,Card,2,10.22509756,14.29561873,28.59123747,20.45019513,8.141042341,0.284739069,229,56,4,44,M,1
27374080,20-09-24 15:52,Ahmedabad,Hyper,Snacks,Amul,Offline,UPI,2,26.67287589,30.23622245,60.47244489,53.34575177,7.12669312,0.117850256,389,36,5,49,M,0
94105148,11-09-24 7:43,Chennai,Express,Fruits,Britannia,Omnichannel,Cash,2,138.5234849,186.7389519,373.4779039,277.0469698,96.43093404,0.25819716,222,27,3,63,M,0
18717223,17-06-24 14:03,Kolkata,Express,Dairy,Parle,Online,UPI,5,149.2066286,193.3492834,966.7464171,746.0331431,220.7132739,0.228305241,317,48,5,,M,0
59606246,18-09-24 17:26,Mumbai,Super,Snacks,Tata,Offline,Card,3,184.1577037,207.0107161,621.0321483,552.473111,68.55903727,0.110395311,398,26,4,,M,0
25989946,28-02-24 20:44,Chennai,Super,Snacks,HUL,Online,UPI,1,115.0781653,157.5740962,157.5740962,115.0781653,42.49593093,0.269688559,371,53,6,58,F,1
68855141,24-11-24 17:27,Hyderabad,Express,Beverages,Tata,Offline,Wallet,1,86.96709882,97.0024563,97.0024563,86.96709882,10.03535748,0.103454674,153,71,8,40,M,1
43762158,01-07-24 21:09,Ahmedabad,Super,Snacks,Parle,Online,Wallet,5,143.6815324,175.0723806,875.3619028,718.4076622,156.9542405,0.179302115,343,36,10,,F,1
16841870,08-12-24 9:20,Mumbai,Hyper,Dairy,Amul,Omnichannel,Cash,1,152.9078149,213.1687821,213.1687821,152.9078149,60.26096717,0.282691333,184,66,10,,M,0
25063929,25-02-24 14:15,Bengaluru,Super,Home Care,HUL,Offline,Wallet,1,57.49002114,76.50816193,76.50816193,57.49002114,19.01814078,0.248576626,495,44,10,43,M,0
53891845,30-06-24 12:37,Hyderabad,Express,Snacks,Tata,Offline,Card,2,73.18587202,105.1068939,210.2137878,146.371744,63.84204376,0.303700554,231,53,11,43,M,1
23020678,11-09-24 3:46,Mumbai,Super,Snacks,Amul,Omnichannel,UPI,1,137.4570979,152.4507488,152.4507488,137.4570979,14.99365088,0.098350785,312,51,5,53,F,0
62152574,29-06-24 21:41,Delhi,Super,Snacks,HUL,Online,Wallet,1,183.1411452,242.5613256,242.5613256,183.1411452,59.42018034,0.244969721,258,40,8,,M,0
82060846,11-06-24 20:20,Chennai,Express,Vegetables,Tata,Online,UPI,3,60.43103698,71.70868474,215.1260542,181.2931109,33.83294328,0.15727032,499,26,8,,M,0
36136260,01-03-24 16:02,Chennai,Super,Beverages,HUL,Offline,Card,3,196.7731247,272.3887501,817.1662504,590.3193742,226.8468762,0.277601866,473,61,12,20,F,0
94334472,19-05-24 1:45,Delhi,Express,Dairy,Britannia,Offline,Card,1,114.309289,150.3358435,150.3358435,114.309289,36.02655449,0.239640485,474,75,10,,M,0
76218997,28-03-24 3:35,Hyderabad,Express,Snacks,Nestle,Omnichannel,Wallet,1,102.0446905,134.7835064,134.7835064,102.0446905,32.73881594,0.242899275,414,60,4,,F,0
17681963,20-04-24 1:15,Chennai,Hyper,Grocery,ITC,Offline,Wallet,4,33.79986869,36.96396788,147.8558715,135.1994748,12.65639678,0.085599555,225,27,6,40,M,0
51992199,06-09-24 13:13,Bengaluru,Super,Personal Care,Tata,Online,Cash,3,64.93122786,77.64846768,232.945403,194.7936836,38.15171945,0.163779662,178,38,8,18,M,0
59851092,18-08-24 1:17,Bengaluru,Super,Vegetables,Tata,Omnichannel,Cash,3,88.81933929,108.9270704,326.7812112,266.4580179,60.3231933,0.184598108,120,61,9,41,M,0
60517935,09-08-24 15:03,Kolkata,Super,Grocery,HUL,Omnichannel,Cash,3,27.99090419,29.83265845,89.49797534,83.97271256,5.525262775,0.061736176,126,32,5,56,F,0
51445013,12-05-24 1:29,Kolkata,Express,Snacks,Parle,Offline,Cash,5,150.0755408,206.4982355,1032.491178,750.377704,282.1134737,0.273235723,479,68,3,58,M,0
42483729,16-12-24 6:55,Chennai,Express,Snacks,PepsiCo,Omnichannel,Cash,2,197.6775128,267.6314757,535.2629513,395.3550257,139.9079256,0.261381673,125,71,6,47,M,0
61204082,01-02-24 23:48,Delhi,Express,Snacks,Nestle,Offline,Cash,2,179.6506302,259.0916936,518.1833871,359.3012603,158.8821268,0.306613702,470,30,10,,M,0
70885475,05-05-24 1:06,Pune,Super,Vegetables,Britannia,Online,Card,5,188.2684357,208.111332,1040.55666,941.3421784,99.2144814,0.095347505,121,22,6,37,M,0
86309396,13-02-24 1:44,Delhi,Express,Grocery,Britannia,Offline,Wallet,2,149.1502032,171.1227922,342.2455845,298.3004065,43.94517798,0.128402469,446,39,4,33,nan,0
19285433,03-05-24 17:09,Chennai,Hyper,Grocery,Amul,Offline,Wallet,5,139.6771307,162.4280249,812.1401245,698.3856536,113.7544709,0.140067542,254,64,5,,M,0
22474727,17-12-24 2:14,Hyderabad,Express,Snacks,ITC,Online,Cash,3,189.3102536,261.7188141,785.1564422,567.9307607,217.2256815,0.276665477,98,27,9,60,M,0
55560469,13-05-24 16:28,Bengaluru,Super,Home Care,PepsiCo,Offline,Wallet,3,165.9700946,225.2201433,675.66043,497.9102838,177.7501461,0.263076152,150,33,12,,M,0
48173273,27-11-24 15:10,Mumbai,Express,Vegetables,Britannia,Offline,Wallet,2,69.98831284,98.33932477,196.6786495,139.9766257,56.70202385,0.28829781,431,55,7,,F,0
90607638,29-06-24 16:47,Kolkata,Super,Grocery,Amul,Online,UPI,5,135.5719418,163.9709658,819.8548292,677.8597092,141.9951199,0.173195442,226,64,8,62,M,0
61631877,12-09-24 9:26,Hyderabad,Hyper,Beverages,PepsiCo,Online,Wallet,5,33.79706451,40.19855322,200.9927661,168.9853225,32.00744354,0.159246744,346,49,14,23,M,1
31166547,15-06-24 22:59,Chennai,Express,Snacks,Tata,Offline,UPI,1,98.72898862,123.7035781,123.7035781,98.72898862,24.97458946,0.201890599,410,47,5,33,M,0
86531337,07-04-24 1:01,Mumbai,Express,Home Care,Amul,Offline,Wallet,3,43.51323905,51.5034698,154.5104094,130.5397172,23.97069226,0.155139659,194,22,6,47,F,0
88160321,05-10-24 22:39,Chennai,Super,Home Care,Nestle,Online,UPI,2,22.42176626,26.99319234,53.98638469,44.84353252,9.142852166,0.169354777,174,26,6,64,F,0
13676620,19-12-24 18:00,Kolkata,Hyper,Home Care,Parle,Online,Cash,4,132.755543,151.822246,607.2889841,531.0221719,76.26681225,0.1255857,427,50,9,22,O,1
89654644,06-04-24 4:28,Ahmedabad,Hyper,Snacks,Parle,Online,Cash,4,131.9897664,191.1191354,764.4765417,527.9590655,236.5174761,0.309384871,234,70,12,41,M,0
42730511,11-10-24 5:52,Hyderabad,Super,Dairy,ITC,Offline,Card,3,95.13081131,100.3947508,301.1842524,285.3924339,15.79181849,0.052432418,414,49,12,47,M,0
30738860,05-04-24 7:35,Chennai,Hyper,Beverages,ITC,Omnichannel,UPI,1,177.2266867,246.490603,246.490603,177.2266867,69.26391627,0.281000231,483,77,14,42,F,1
20378933,18-09-24 15:58,Delhi,Super,Personal Care,Tata,Online,UPI,2,166.4726132,225.3195012,450.6390023,332.9452263,117.693776,0.26117086,210,57,9,,M,1
17265214,14-10-24 23:42,Bengaluru,Express,Beverages,Tata,Online,UPI,3,139.8508904,161.6348252,484.9044757,419.5526711,65.35180466,0.134772533,371,40,13,,F,1
15380500,13-06-24 0:24,Kolkata,Super,Dairy,ITC,Online,Card,4,181.107159,196.0506391,784.2025564,724.4286359,59.77392047,0.076222552,326,54,8,,nan,1
78797655,25-09-24 23:25,Ahmedabad,Super,Personal Care,ITC,Online,Cash,2,76.21538033,83.17602456,166.3520491,152.4307607,13.92128846,0.083685705,360,50,13,,F,0
91391517,09-04-24 8:50,Mumbai,Express,Vegetables,ITC,Online,Cash,1,91.64942315,117.710869,117.710869,91.64942315,26.06144588,0.221402204,71,60,9,48,nan,0
96272381,29-01-24 22:15,Ahmedabad,Super,Vegetables,PepsiCo,Omnichannel,UPI,4,92.73936832,104.0622579,416.2490317,370.9574733,45.29155838,0.108808802,76,29,7,,F,1
55924041,05-02-24 4:23,Hyderabad,Hyper,Beverages,Britannia,Online,Cash,2,187.1603165,251.8244433,503.6488866,374.320633,129.3282536,0.256782566,209,71,14,46,F,0
33014498,12-06-24 3:56,Bengaluru,Express,Home Care,Britannia,Omnichannel,Card,2,96.09692978,109.1068468,218.2136936,192.1938596,26.01983402,0.119240152,99,66,7,37,M,1
89991334,25-11-24 10:48,Chennai,Express,Beverages,PepsiCo,Offline,Wallet,5,199.0658466,222.7329715,1113.664857,995.3292332,118.3356242,0.106257842,204,54,13,55,M,0
92170353,16-02-24 13:34,Hyderabad,Super,Beverages,PepsiCo,Online,Cash,5,170.5492961,186.3816817,931.9084083,852.7464803,79.16192796,0.084946039,459,49,9,,F,1
46091298,15-06-24 8:36,Mumbai,Super,Snacks,Britannia,Omnichannel,Card,2,102.4259308,123.2253144,246.4506288,204.8518616,41.59876717,0.168791483,172,57,4,32,M,0
85538041,13-09-24 23:19,Mumbai,Hyper,Vegetables,PepsiCo,Offline,Cash,4,179.8488105,226.343344,905.3733759,719.3952419,185.9781339,0.205415952,326,32,4,18,M,1
42337418,14-03-24 20:42,Chennai,Express,Home Care,PepsiCo,Online,UPI,1,178.2890982,228.3718811,228.3718811,178.2890982,50.0827829,0.219303632,301,49,4,38,F,0
58294870,20-09-24 9:22,Ahmedabad,Super,Snacks,Britannia,Omnichannel,Card,2,188.0456363,231.344064,462.6881281,376.0912726,86.5968555,0.187160314,135,71,6,,F,0
89731539,21-04-24 16:11,Bengaluru,Super,Vegetables,Tata,Online,Card,2,120.5665479,131.2738332,262.5476664,241.1330957,21.41457063,0.081564506,286,46,11,24,F,0
24972248,22-10-24 3:52,Ahmedabad,Express,Fruits,ITC,Omnichannel,Card,4,180.2313773,194.3821499,777.5285995,720.9255093,56.60309023,0.072798724,109,56,13,22,F,0
37365441,30-07-24 9:58,Mumbai,Super,Personal Care,Tata,Omnichannel,Cash,3,73.77079329,96.61351127,289.8405338,221.3123799,68.52815394,0.23643399,357,21,12,,F,1
29055340,18-07-24 14:55,Bengaluru,Hyper,Dairy,ITC,Online,UPI,2,11.59733837,12.58640758,25.17281516,23.19467675,1.978138413,0.078582328,338,44,11,59,M,1
78012608,05-03-24 12:31,Hyderabad,Super,Grocery,Parle,Omnichannel,Card,3,27.28022365,38.1581116,114.4743348,81.84067094,32.63366385,0.285074064,80,55,10,,M,0
20566794,18-06-24 1:41,Mumbai,Hyper,Fruits,Parle,Online,Card,1,114.3585678,140.1239109,140.1239109,114.3585678,25.76534311,0.183875421,199,20,12,49,M,1
23227150,08-11-24 15:57,Pune,Super,Grocery,Parle,Offline,Cash,2,191.4740155,238.3783094,476.7566189,382.9480311,93.80858777,0.196764102,149,61,9,39,F,0
39762691,08-01-24 3:01,Delhi,Hyper,Fruits,Parle,Offline,Cash,4,130.3670904,179.414934,717.6597361,521.4683615,196.1913746,0.273376594,488,61,3,,F,0
44088961,03-10-24 20:38,Delhi,Express,Vegetables,Tata,Offline,Wallet,5,191.5895368,271.4660124,1357.330062,957.9476842,399.3823778,0.294241164,107,63,6,62,M,0
77068404,28-06-24 20:36,Ahmedabad,Hyper,Personal Care,HUL,Online,Card,4,72.65820899,76.73679371,306.9471749,290.632836,16.3143389,0.053150315,294,30,9,22,M,1
94666381,19-09-24 14:30,Mumbai,Hyper,Snacks,ITC,Omnichannel,Card,1,88.93903314,124.2591755,124.2591755,88.93903314,35.3201424,0.284245749,302,73,3,30,F,0
63526625,30-08-24 2:30,Chennai,Super,Personal Care,HUL,Omnichannel,UPI,5,55.24962172,74.44078455,372.2039228,276.2481086,95.95581419,0.257804414,168,23,9,,M,0
30365413,06-06-24 17:08,Delhi,Express,Personal Care,ITC,Offline,Card,1,99.92037912,114.9700076,114.9700076,99.92037912,15.04962844,0.130900474,309,63,6,62,M,0
69494796,22-04-24 15:55,Kolkata,Super,Snacks,ITC,Online,Card,3,162.3796687,193.6872209,581.0616626,487.139006,93.92265664,0.161639741,249,51,7,60,F,1
73153148,16-08-24 23:14,Pune,Hyper,Fruits,Amul,Offline,Card,5,51.55687614,73.35881593,366.7940796,257.7843807,109.009699,0.297195906,250,25,14,56,M,0
17598343,21-02-24 4:22,Pune,Express,Home Care,Britannia,Offline,UPI,4,23.75084013,31.61295687,126.4518275,95.00336052,31.44846695,0.248699189,174,21,3,,M,0
92759842,01-08-24 4:42,Hyderabad,Hyper,Vegetables,ITC,Offline,Cash,5,155.9976486,189.9613264,949.8066318,779.9882431,169.8183886,0.178792591,432,49,8,24,F,0
56011072,04-02-24 13:31,Chennai,Express,Home Care,Nestle,Omnichannel,UPI,2,163.3748814,220.303498,440.606996,326.7497628,113.8572332,0.258409953,207,39,12,19,F,0
80645925,25-08-24 4:40,Bengaluru,Super,Grocery,ITC,Omnichannel,Card,4,15.37894938,16.2638995,65.05559801,61.5157975,3.539800514,0.054411928,84,40,11,,F,0
14616190,17-08-24 11:49,Pune,Super,Snacks,Parle,Omnichannel,Card,2,193.7138585,251.1249926,502.2499851,387.427717,114.8222682,0.228615772,261,61,6,,M,1
97509111,31-01-24 19:44,Kolkata,Express,Home Care,Britannia,Offline,UPI,4,59.04173143,75.19069648,300.7627859,236.1669257,64.59586021,0.214773447,442,34,8,,M,1
94937353,03-10-24 11:36,Pune,Express,Home Care,Tata,Omnichannel,UPI,5,91.08780829,128.0483315,640.2416574,455.4390415,184.8026159,0.288645098,167,24,6,,F,1
57611169,31-05-24 18:28,Bengaluru,Express,Snacks,ITC,Offline,Card,2,157.7455674,225.3582699,450.7165398,315.4911348,135.2254049,0.30002317,443,39,10,,M,0
20227265,14-10-24 5:08,Bengaluru,Hyper,Personal Care,PepsiCo,Offline,Card,3,109.6929295,139.1546406,417.4639217,329.0787885,88.38513323,0.211719214,242,48,4,,F,0
50632165,16-01-24 4:32,Chennai,Express,Personal Care,Parle,Offline,UPI,4,169.7428642,208.526301,834.105204,678.9714569,155.1337471,0.185988226,214,44,3,,F,1
64149644,06-03-24 12:02,Chennai,Super,Beverages,Britannia,Online,Cash,4,132.7423349,183.6584989,734.6339956,530.9693397,203.6646559,0.277232822,384,33,13,,F,0
50363209,29-06-24 7:22,Pune,Hyper,Vegetables,PepsiCo,Omnichannel,Card,1,33.23747018,43.04194815,43.04194815,33.23747018,9.804477972,0.227788899,492,51,4,61,M,1
48420550,09-03-24 16:51,Kolkata,Super,Fruits,Britannia,Online,UPI,3,54.22174058,70.53251339,211.5975402,162.6652217,48.93231842,0.23125183,414,60,5,,F,1
41497182,30-04-24 9:35,Chennai,Hyper,Home Care,HUL,Online,Cash,1,149.0947265,183.9506937,183.9506937,149.0947265,34.85596718,0.18948538,50,79,6,64,F,0
71446440,29-08-24 2:51,Hyderabad,Super,Personal Care,HUL,Offline,Wallet,1,52.9384764,68.15414984,68.15414984,52.9384764,15.21567344,0.223253807,213,60,12,,M,0
61551718,22-02-24 18:02,Hyderabad,Express,Beverages,HUL,Online,Wallet,5,143.7633121,185.6509504,928.2547518,718.8165606,209.4381913,0.225625768,95,38,9,,M,1
76829424,04-09-24 8:41,Kolkata,Super,Personal Care,ITC,Offline,Cash,4,63.11341624,75.44871263,301.7948505,252.453665,49.34118556,0.16349247,237,69,3,37,M,0
17208176,07-02-24 17:48,Mumbai,Hyper,Fruits,Amul,Offline,UPI,5,36.5506552,43.94835217,219.7417609,182.753276,36.98848486,0.168327061,353,40,11,59,M,0
32071368,04-03-24 22:37,Kolkata,Super,Vegetables,Nestle,Offline,Wallet,2,108.1832024,135.6496145,271.299229,216.3664049,54.93282415,0.202480576,87,79,12,,M,1
89096359,02-08-24 11:46,Mumbai,Super,Grocery,Britannia,Offline,UPI,3,64.91212493,79.25063342,237.7519003,194.7363748,43.01552547,0.180926106,398,36,13,,M,1
81988101,16-10-24 14:55,Ahmedabad,Super,Snacks,ITC,Online,Card,5,173.5284539,229.3132382,1146.566191,867.6422694,278.9239216,0.243268922,86,55,8,58,F,0
70633948,03-03-24 6:23,Ahmedabad,Hyper,Beverages,Parle,Online,Cash,4,124.5583911,131.1635469,524.6541875,498.2335642,26.42062332,0.050358167,102,30,10,49,M,1
46828241,19-04-24 11:56,Pune,Super,Fruits,ITC,Omnichannel,Wallet,2,153.7979466,197.7468101,395.4936201,307.5958931,87.89772701,0.222248154,478,37,11,63,M,0
48513584,03-12-24 16:04,Pune,Express,Grocery,HUL,Omnichannel,Wallet,5,50.78513495,64.79975466,323.9987733,253.9256748,70.07309851,0.216275814,330,45,6,,M,1
69106463,27-12-24 5:38,Ahmedabad,Express,Dairy,Nestle,Online,Wallet,3,112.5563888,118.3342223,355.0026669,337.6691664,17.33350055,0.048826395,365,52,11,,F,0
79424620,31-07-24 2:06,Hyderabad,Super,Snacks,ITC,Online,UPI,5,56.77638514,78.68006817,393.4003409,283.8819257,109.5184152,0.278389223,172,77,6,,M,0
48493562,12-06-24 4:03,Mumbai,Hyper,Vegetables,Amul,Omnichannel,UPI,3,164.5220158,227.9218954,683.7656861,493.5660473,190.1996387,0.278164937,171,28,8,56,F,0
90781375,06-05-24 14:35,Delhi,Express,Snacks,Amul,Offline,Wallet,2,170.3298516,203.1081615,406.2163229,340.6597031,65.55661984,0.161383519,108,50,13,,O,0
41150432,11-08-24 13:05,Kolkata,Super,Vegetables,Tata,Offline,Cash,3,95.01233655,136.4628691,409.3886073,285.0370097,124.3515976,0.303749531,483,67,14,21,M,1
38838120,03-08-24 16:25,Pune,Express,Personal Care,Tata,Omnichannel,Cash,3,28.44106684,40.72505723,122.1751717,85.32320053,36.85197118,0.301632244,95,27,13,,M,1
72450721,17-04-24 14:02,Pune,Express,Fruits,Parle,Online,Cash,2,111.4752906,153.8899523,307.7799046,222.9505813,84.82932329,0.275616835,202,26,6,40,M,0
81145111,09-01-24 7:45,Ahmedabad,Express,Beverages,Nestle,Online,Wallet,3,99.53329975,131.5200934,394.5602801,298.5998993,95.9603808,0.243208416,349,76,6,21,M,1
58771630,25-02-24 7:07,Pune,Hyper,Fruits,Parle,Omnichannel,Cash,5,90.24238125,111.7839383,558.9196915,451.2119063,107.7077853,0.192707086,414,25,12,,F,0
95651980,15-12-24 20:59,Chennai,Hyper,Grocery,ITC,Online,UPI,2,132.8767124,176.8400655,353.6801309,265.7534249,87.92670606,0.248605161,177,65,5,,F,0
86763160,01-06-24 15:02,Kolkata,Super,Home Care,Tata,Online,Wallet,2,79.14226104,95.13941598,190.278832,158.2845221,31.99430988,0.168144347,247,46,9,,F,0
28645860,25-06-24 0:59,Hyderabad,Express,Grocery,Parle,Online,Cash,3,108.729788,125.5295635,376.5886906,326.189364,50.39932666,0.133831227,148,77,13,56,F,1
80740791,19-06-24 11:52,Kolkata,Hyper,Snacks,ITC,Offline,Cash,4,192.3794504,221.1077435,884.4309742,769.5178016,114.9131726,0.129928933,241,72,7,28,M,0
82956301,12-10-24 16:46,Hyderabad,Express,Beverages,Nestle,Omnichannel,Cash,5,181.2631728,255.7283541,1278.64177,906.3158642,372.3259063,0.291188599,360,67,13,53,O,0
88149968,24-01-24 17:01,Hyderabad,Super,Beverages,Amul,Omnichannel,Card,2,21.87628445,23.94350352,47.88700703,43.75256891,4.134438125,0.086337368,414,20,13,41,M,0
57286115,31-01-24 4:42,Hyderabad,Hyper,Grocery,HUL,Offline,UPI,4,84.33740795,105.6480705,422.5922819,337.3496318,85.24265014,0.201713694,116,61,9,63,F,0
78919459,10-04-24 16:25,Hyderabad,Super,Grocery,Nestle,Offline,Cash,4,175.2768722,252.5246593,1010.098637,701.1074888,308.9911483,0.305901955,494,47,13,30,M,0
75157248,26-06-24 15:08,Bengaluru,Super,Fruits,HUL,Offline,Cash,3,124.0754023,171.5995371,514.7986114,372.2262068,142.5724047,0.27694792,359,41,4,31,F,0
92515704,01-09-24 23:03,Pune,Express,Fruits,PepsiCo,Online,UPI,5,49.87265657,71.18956932,355.9478466,249.3632828,106.5845638,0.299438709,135,23,9,54,M,0
36716219,28-06-24 2:36,Hyderabad,Hyper,Vegetables,ITC,Offline,Wallet,5,60.69728761,84.96540736,424.8270368,303.486438,121.3405988,0.285623532,78,49,9,31,M,1
24100015,10-06-24 0:38,Delhi,Express,Home Care,ITC,Offline,UPI,4,181.7598343,210.1343858,840.5375432,727.0393371,113.498206,0.135030502,206,75,13,,M,1
